event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,raw_payload
IOT-0000394,SHP-000177,DEV-660,30.079841,121.798752,6.08,63.09,43,2026-08-29T01:05:20.247341,"{""event_id"": ""IOT-0000394"", ""temp"": 6.079290294562439, ""lat"": 30.079840692070178, ""lon"": 121.79875188918122}"
IOT-0000395,SHP-000266,DEV-849,54.783499,11.038779,6.04,70.04,65,2026-08-31T22:28:20.247341,"{""event_id"": ""IOT-0000395"", ""temp"": 6.040477212470388, ""lat"": 54.78349933659208, ""lon"": 11.038778701804429}"
IOT-0000396,SHP-000309,DEV-495,25.946180,53.820360,12.95,57.43,47,2026-08-30T14:42:20.247341,"{""event_id"": ""IOT-0000396"", ""temp"": 12.945649117820533, ""lat"": 25.94617956612062, ""lon"": 53.82035951520815}"
IOT-0000397,SHP-000339,DEV-232,53.541509,4.169528,2.64,42.87,33,2026-08-31T23:05:20.247341,"{""event_id"": ""IOT-0000397"", ""temp"": 2.6366718576849273, ""lat"": 53.54150878287559, ""lon"": 4.16952782989272}"
IOT-0000398,SHP-000094,DEV-663,42.137947,-87.741372,3.64,73.59,51,2026-09-01T04:51:20.247341,"{""event_id"": ""IOT-0000398"", ""temp"": 3.637225013243327, ""lat"": 42.13794695325036, ""lon"": -87.7413720210579}"
IOT-0000399,SHP-000276,DEV-860,-0.789096,105.328823,5.04,74.48,36,2026-08-28T19:43:20.247341,"{""event_id"": ""IOT-0000399"", ""temp"": 5.042745568360921, ""lat"": -0.7890960593339083, ""lon"": 105.32882257888089}"
IOT-0000400,SHP-000317,DEV-178,-23.451691,-43.864555,2.99,57.61,91,2026-08-28T05:56:20.247341,"{""event_id"": ""IOT-0000400"", ""temp"": 2.9943721997333994, ""lat"": -23.45169076338572, ""lon"": -43.86455537211344}"
IOT-0000401,SHP-000495,DEV-964,-32.128779,149.941575,5.51,69.69,18,2026-08-28T15:27:20.247341,"{""event_id"": ""IOT-0000401"", ""temp"": 5.507080590483811, ""lat"": -32.12877913913312, ""lon"": 149.94157542793215}"
IOT-0000402,SHP-000360,DEV-503,33.259341,-119.271201,5.54,47.08,50,2026-09-01T10:54:20.247341,"{""event_id"": ""IOT-0000402"", ""temp"": 5.537680942678702, ""lat"": 33.25934133774204, ""lon"": -119.27120108908281}"
IOT-0000403,SHP-000036,DEV-604,40.605947,-86.684782,2.26,73.41,27,2026-08-29T13:29:20.247341,"{""event_id"": ""IOT-0000403"", ""temp"": 2.262764634695791, ""lat"": 40.60594682590876, ""lon"": -86.68478233338011}"
IOT-0000404,SHP-000010,DEV-694,34.632585,-118.020406,3.81,55.84,94,2026-08-31T06:36:20.247341,"{""event_id"": ""IOT-0000404"", ""temp"": 3.811771741842027, ""lat"": 34.63258533447683, ""lon"": -118.02040595115666}"
IOT-0000405,SHP-000232,DEV-198,51.320546,7.950355,4.62,43.55,57,2026-08-31T19:49:20.247341,"{""event_id"": ""IOT-0000405"", ""temp"": 4.615396989211117, ""lat"": 51.32054585563579, ""lon"": 7.950355197906415}"
IOT-0000406,SHP-000336,DEV-305,55.671598,10.415297,2.08,53.93,32,2026-09-01T22:29:20.247341,"{""event_id"": ""IOT-0000406"", ""temp"": 2.0806406140290084, ""lat"": 55.67159828348757, ""lon"": 10.415296887688996}"
IOT-0000407,SHP-000147,DEV-883,32.652942,122.777942,5.31,72.18,15,2026-08-29T14:24:20.247341,"{""event_id"": ""IOT-0000407"", ""temp"": 5.311962622477562, ""lat"": 32.65294191575291, ""lon"": 122.77794178490666}"
IOT-0000408,SHP-000070,DEV-283,49.717385,3.035829,6.18,60.79,45,2026-08-30T02:03:20.247341,"{""event_id"": ""IOT-0000408"", ""temp"": 6.1812504301142495, ""lat"": 49.71738478286808, ""lon"": 3.0358293931422224}"
IOT-0000409,SHP-000302,DEV-673,26.144269,53.568001,17.95,47.65,69,2026-09-01T01:16:20.247341,"{""event_id"": ""IOT-0000409"", ""temp"": 17.94987120884923, ""lat"": 26.144269103819333, ""lon"": 53.56800121425353}"
IOT-0000410,SHP-000060,DEV-183,-21.709163,-48.780131,3.82,45.52,93,2026-09-01T08:55:20.247341,"{""event_id"": ""IOT-0000410"", ""temp"": 3.8216353272332846, ""lat"": -21.709163100442503, ""lon"": -48.780130574699555}"
IOT-0000411,SHP-000459,DEV-130,36.243875,-116.972319,2.30,62.08,89,2026-08-31T08:44:20.247341,"{""event_id"": ""IOT-0000411"", ""temp"": 2.3017682509022306, ""lat"": 36.24387510044562, ""lon"": -116.9723190327463}"
IOT-0000412,SHP-000486,DEV-240,1.017682,105.821060,13.89,45.18,84,2026-08-31T04:14:20.247341,"{""event_id"": ""IOT-0000412"", ""temp"": 13.889476446217106, ""lat"": 1.017681764263942, ""lon"": 105.82105997776331}"
IOT-0000413,SHP-000315,DEV-107,23.115825,57.261720,4.44,43.79,36,2026-08-29T19:20:20.247341,"{""event_id"": ""IOT-0000413"", ""temp"": 4.437372012081047, ""lat"": 23.11582483892513, ""lon"": 57.261720429459835}"
IOT-0000414,SHP-000286,DEV-987,35.066009,-120.709688,6.18,45.89,98,2026-08-31T22:02:20.247341,"{""event_id"": ""IOT-0000414"", ""temp"": 6.175617804614955, ""lat"": 35.066008651842736, ""lon"": -120.70968844576251}"
IOT-0000415,SHP-000237,DEV-608,51.833259,3.941144,5.02,70.66,26,2026-08-29T00:53:20.247341,"{""event_id"": ""IOT-0000415"", ""temp"": 5.02474432031907, ""lat"": 51.83325903235474, ""lon"": 3.941144491949851}"
IOT-0000416,SHP-000268,DEV-454,54.367298,4.011929,3.94,64.16,92,2026-09-01T04:12:20.247341,"{""event_id"": ""IOT-0000416"", ""temp"": 3.9361130574799184, ""lat"": 54.367297972606686, ""lon"": 4.01192884757984}"
IOT-0000417,SHP-000078,DEV-408,35.301077,-119.946305,10.02,41.87,60,2026-08-31T02:49:20.247341,"{""event_id"": ""IOT-0000417"", ""temp"": 10.015392814340345, ""lat"": 35.301076978797695, ""lon"": -119.9463049046174}"
IOT-0000418,SHP-000473,DEV-129,41.538305,-87.929998,3.03,50.66,22,2026-08-30T19:58:20.247341,"{""event_id"": ""IOT-0000418"", ""temp"": 3.029072117881322, ""lat"": 41.53830480952513, ""lon"": -87.92999790488417}"
IOT-0000419,SHP-000382,DEV-488,32.781828,122.417066,5.02,50.75,32,2026-08-28T06:43:20.247341,"{""event_id"": ""IOT-0000419"", ""temp"": 5.021259234846465, ""lat"": 32.781827962641884, ""lon"": 122.41706635830332}"
IOT-0000420,SHP-000039,DEV-579,32.153582,-116.315483,3.61,55.37,76,2026-08-28T20:04:20.247341,"{""event_id"": ""IOT-0000420"", ""temp"": 3.6116504573035426, ""lat"": 32.15358199426328, ""lon"": -116.3154829117495}"
IOT-0000421,SHP-000245,DEV-495,39.544242,-88.680913,8.62,60.58,49,2026-08-28T15:40:20.247341,"{""event_id"": ""IOT-0000421"", ""temp"": 8.622801423026614, ""lat"": 39.54424222204575, ""lon"": -88.68091255850084}"
IOT-0000422,SHP-000006,DEV-559,1.973374,102.483598,2.45,67.65,81,2026-08-28T18:03:20.247341,"{""event_id"": ""IOT-0000422"", ""temp"": 2.4516411590913134, ""lat"": 1.9733741430193152, ""lon"": 102.48359766235703}"
IOT-0000423,SHP-000127,DEV-998,40.139585,-89.587453,4.10,53.02,35,2026-08-31T11:22:20.247341,"{""event_id"": ""IOT-0000423"", ""temp"": 4.095882026427207, ""lat"": 40.13958502119268, ""lon"": -89.58745282823637}"
IOT-0000424,SHP-000327,DEV-589,42.036251,-87.284488,5.12,54.65,78,2026-08-30T18:34:20.247341,"{""event_id"": ""IOT-0000424"", ""temp"": 5.116809361733658, ""lat"": 42.036251393810616, ""lon"": -87.28448779302575}"
IOT-0000425,SHP-000255,DEV-195,24.569330,53.551194,4.69,52.25,66,2026-08-28T12:53:20.247341,"{""event_id"": ""IOT-0000425"", ""temp"": 4.693747662227178, ""lat"": 24.569329646027043, ""lon"": 53.55119449541424}"
IOT-0000426,SHP-000451,DEV-117,-35.262642,152.836681,6.18,49.49,60,2026-08-31T22:43:20.247341,"{""event_id"": ""IOT-0000426"", ""temp"": 6.183627739909089, ""lat"": -35.26264240868997, ""lon"": 152.83668074486948}"
IOT-0000427,SHP-000490,DEV-354,55.078657,11.068607,6.16,73.49,36,2026-08-28T19:27:20.247341,"{""event_id"": ""IOT-0000427"", ""temp"": 6.159094872860223, ""lat"": 55.07865731335518, ""lon"": 11.068606953083792}"
IOT-0000428,SHP-000100,DEV-765,-34.792738,151.999373,3.22,60.79,15,2026-08-28T07:46:20.247341,"{""event_id"": ""IOT-0000428"", ""temp"": 3.216418128062295, ""lat"": -34.79273756282921, ""lon"": 151.9993726601498}"
IOT-0000429,SHP-000108,DEV-854,33.519451,142.064787,2.10,69.61,15,2026-08-29T07:38:20.247341,"{""event_id"": ""IOT-0000429"", ""temp"": 2.095990655337341, ""lat"": 33.51945110132119, ""lon"": 142.06478722719868}"
IOT-0000430,SHP-000027,DEV-946,-25.949053,-44.590816,4.91,45.92,50,2026-09-02T02:29:20.247341,"{""event_id"": ""IOT-0000430"", ""temp"": 4.908517242475832, ""lat"": -25.949052603173634, ""lon"": -44.59081611933037}"
IOT-0000431,SHP-000031,DEV-255,34.898081,141.321027,4.01,63.78,44,2026-09-01T20:53:20.247341,"{""event_id"": ""IOT-0000431"", ""temp"": 4.010460230564217, ""lat"": 34.898080912533985, ""lon"": 141.3210272209755}"
IOT-0000432,SHP-000197,DEV-257,36.971020,141.538520,6.21,59.59,100,2026-09-01T11:41:20.247341,"{""event_id"": ""IOT-0000432"", ""temp"": 6.209470986193168, ""lat"": 36.97102026896789, ""lon"": 141.53852017857915}"
IOT-0000433,SHP-000282,DEV-833,55.910753,12.146152,4.10,41.75,73,2026-08-29T08:29:20.247341,"{""event_id"": ""IOT-0000433"", ""temp"": 4.101401299281166, ""lat"": 55.91075317566156, ""lon"": 12.146152161916786}"
IOT-0000434,SHP-000310,DEV-676,-24.814878,-47.984209,3.50,60.25,91,2026-09-01T22:12:20.247341,"{""event_id"": ""IOT-0000434"", ""temp"": 3.4981365511915645, ""lat"": -24.814877993017806, ""lon"": -47.98420893783109}"
IOT-0000435,SHP-000370,DEV-993,32.933150,-119.723741,4.21,51.38,23,2026-08-29T03:40:20.247341,"{""event_id"": ""IOT-0000435"", ""temp"": 4.2056977297046085, ""lat"": 32.933150367571756, ""lon"": -119.72374134171511}"
IOT-0000436,SHP-000269,DEV-563,30.346568,119.105886,4.50,64.13,39,2026-08-28T23:29:20.247341,"{""event_id"": ""IOT-0000436"", ""temp"": 4.498215548412142, ""lat"": 30.346568327250008, ""lon"": 119.10588645888585}"
IOT-0000437,SHP-000383,DEV-221,2.745901,104.141740,6.10,57.11,20,2026-08-30T11:58:20.247341,"{""event_id"": ""IOT-0000437"", ""temp"": 6.095990411444129, ""lat"": 2.745901167976798, ""lon"": 104.14174013608215}"
IOT-0000438,SHP-000027,DEV-261,-21.632132,-45.719896,10.13,58.93,48,2026-08-31T16:40:20.247341,"{""event_id"": ""IOT-0000438"", ""temp"": 10.12515908343905, ""lat"": -21.63213166256797, ""lon"": -45.71989642264951}"
IOT-0000439,SHP-000032,DEV-222,23.269486,54.043078,5.65,44.99,59,2026-08-29T22:45:20.247341,"{""event_id"": ""IOT-0000439"", ""temp"": 5.6500114901919725, ""lat"": 23.26948644682878, ""lon"": 54.04307768873119}"
IOT-0000440,SHP-000028,DEV-824,-34.617332,150.226113,5.91,73.39,15,2026-09-01T01:36:20.247341,"{""event_id"": ""IOT-0000440"", ""temp"": 5.9064418440367605, ""lat"": -34.617332214696326, ""lon"": 150.22611259678325}"
IOT-0000441,SHP-000015,DEV-216,0.553785,101.710511,2.43,62.01,17,2026-08-30T13:20:20.247341,"{""event_id"": ""IOT-0000441"", ""temp"": 2.4288171115785957, ""lat"": 0.5537852015295908, ""lon"": 101.71051074546625}"
IOT-0000442,SHP-000383,DEV-498,1.536526,103.809917,2.36,69.10,26,2026-08-28T08:34:20.247341,"{""event_id"": ""IOT-0000442"", ""temp"": 2.3641982129449723, ""lat"": 1.5365259009459815, ""lon"": 103.80991702176561}"
IOT-0000443,SHP-000032,DEV-520,-23.166764,-47.847334,3.52,51.59,24,2026-08-29T20:26:20.247341,"{""event_id"": ""IOT-0000443"", ""temp"": 3.5196719427824115, ""lat"": -23.16676448830822, ""lon"": -47.8473343244994}"
IOT-0000444,SHP-000008,DEV-796,52.736266,3.152588,4.42,59.10,29,2026-09-01T19:01:20.247341,"{""event_id"": ""IOT-0000444"", ""temp"": 4.423369857462106, ""lat"": 52.736265903450416, ""lon"": 3.1525881751898686}"
IOT-0000445,SHP-000169,DEV-785,35.495787,140.778805,2.80,60.17,25,2026-08-29T18:42:20.247341,"{""event_id"": ""IOT-0000445"", ""temp"": 2.8040890582927487, ""lat"": 35.4957866460914, ""lon"": 140.77880513067782}"
IOT-0000446,SHP-000412,DEV-564,27.493076,57.549364,17.94,41.31,51,2026-08-29T07:11:20.247341,"{""event_id"": ""IOT-0000446"", ""temp"": 17.94024116810962, ""lat"": 27.493075868671745, ""lon"": 57.54936446740906}"
IOT-0000447,SHP-000439,DEV-429,33.986495,-117.207888,5.94,59.25,18,2026-09-01T04:52:20.247341,"{""event_id"": ""IOT-0000447"", ""temp"": 5.943894204177589, ""lat"": 33.98649486694447, ""lon"": -117.2078875770583}"
IOT-0000448,SHP-000008,DEV-782,44.170317,-86.374364,5.22,51.57,57,2026-08-29T02:39:20.247341,"{""event_id"": ""IOT-0000448"", ""temp"": 5.217079927381156, ""lat"": 44.170316565568406, ""lon"": -86.37436441844562}"
IOT-0000449,SHP-000498,DEV-434,-22.721079,-45.723571,6.12,41.04,75,2026-08-30T01:26:20.247341,"{""event_id"": ""IOT-0000449"", ""temp"": 6.115617800963118, ""lat"": -22.7210790064102, ""lon"": -45.72357115453662}"
IOT-0000450,SHP-000295,DEV-952,33.792128,141.325246,3.89,56.10,41,2026-09-02T01:11:20.247341,"{""event_id"": ""IOT-0000450"", ""temp"": 3.887359530388396, ""lat"": 33.79212798195253, ""lon"": 141.32524616682602}"
IOT-0000451,SHP-000180,DEV-739,32.397879,-116.890146,2.71,50.02,91,2026-08-29T02:54:20.247341,"{""event_id"": ""IOT-0000451"", ""temp"": 2.7108015054181847, ""lat"": 32.39787949105374, ""lon"": -116.8901459022748}"
IOT-0000452,SHP-000455,DEV-973,37.835684,140.014236,2.94,51.53,74,2026-08-30T05:01:20.247341,"{""event_id"": ""IOT-0000452"", ""temp"": 2.9418417375986756, ""lat"": 37.835684116365584, ""lon"": 140.0142355686058}"
IOT-0000453,SHP-000369,DEV-216,22.905097,55.239291,5.20,57.05,50,2026-08-29T21:21:20.247341,"{""event_id"": ""IOT-0000453"", ""temp"": 5.203655863267116, ""lat"": 22.905097361727258, ""lon"": 55.239291221151596}"
IOT-0000454,SHP-000350,DEV-405,26.791999,54.833030,6.27,52.73,89,2026-08-31T14:17:20.247341,"{""event_id"": ""IOT-0000454"", ""temp"": 6.268801212827526, ""lat"": 26.79199941473345, ""lon"": 54.83303034299909}"
IOT-0000455,SHP-000179,DEV-838,28.984728,123.810905,2.02,59.33,81,2026-08-30T01:47:20.247341,"{""event_id"": ""IOT-0000455"", ""temp"": 2.0210310536882594, ""lat"": 28.984728136985403, ""lon"": 123.81090452425312}"
IOT-0000456,SHP-000068,DEV-156,2.660615,103.802798,4.32,65.41,81,2026-08-31T18:04:20.247341,"{""event_id"": ""IOT-0000456"", ""temp"": 4.319373660044815, ""lat"": 2.660615411121582, ""lon"": 103.8027981936915}"
IOT-0000457,SHP-000322,DEV-939,33.674057,120.075018,5.68,50.64,84,2026-08-29T21:47:20.247341,"{""event_id"": ""IOT-0000457"", ""temp"": 5.675867706715476, ""lat"": 33.67405690201008, ""lon"": 120.0750180931154}"
IOT-0000458,SHP-000314,DEV-640,-26.297347,-45.033957,4.60,59.02,70,2026-08-28T14:10:20.247341,"{""event_id"": ""IOT-0000458"", ""temp"": 4.599426760962514, ""lat"": -26.297347496389182, ""lon"": -45.033957466446076}"
IOT-0000459,SHP-000148,DEV-761,41.860908,-85.494886,2.04,64.72,76,2026-08-28T18:42:20.247341,"{""event_id"": ""IOT-0000459"", ""temp"": 2.0351973749196257, ""lat"": 41.86090789301533, ""lon"": -85.4948856166348}"
IOT-0000460,SHP-000428,DEV-148,53.259221,7.598068,2.43,63.95,76,2026-08-28T18:55:20.247341,"{""event_id"": ""IOT-0000460"", ""temp"": 2.429750170193568, ""lat"": 53.25922133426256, ""lon"": 7.598068237675836}"
IOT-0000461,SHP-000309,DEV-267,-23.930852,-46.979608,3.50,73.56,33,2026-08-29T23:02:20.247341,"{""event_id"": ""IOT-0000461"", ""temp"": 3.4976816054920836, ""lat"": -23.93085209853851, ""lon"": -46.97960830949277}"
IOT-0000462,SHP-000417,DEV-459,52.878629,2.226054,5.90,70.46,82,2026-09-01T05:42:20.247341,"{""event_id"": ""IOT-0000462"", ""temp"": 5.901015084318616, ""lat"": 52.878628523828674, ""lon"": 2.2260537058006156}"
IOT-0000463,SHP-000318,DEV-821,51.482832,3.324616,3.20,57.96,40,2026-08-29T20:33:20.247341,"{""event_id"": ""IOT-0000463"", ""temp"": 3.202188902700826, ""lat"": 51.48283199315304, ""lon"": 3.3246155569822298}"
IOT-0000464,SHP-000131,DEV-549,43.186004,-88.647156,6.35,47.91,73,2026-08-31T11:28:20.247341,"{""event_id"": ""IOT-0000464"", ""temp"": 6.35343661367988, ""lat"": 43.18600364608531, ""lon"": -88.64715592580185}"
IOT-0000465,SHP-000127,DEV-594,23.035448,54.583809,4.50,62.25,37,2026-08-28T13:53:20.247341,"{""event_id"": ""IOT-0000465"", ""temp"": 4.501037971099312, ""lat"": 23.03544804491347, ""lon"": 54.58380907931428}"
IOT-0000466,SHP-000493,DEV-378,-1.022491,102.391983,2.00,44.06,65,2026-09-01T20:22:20.247341,"{""event_id"": ""IOT-0000466"", ""temp"": 2.002518094635792, ""lat"": -1.0224907443460536, ""lon"": 102.39198341082873}"
IOT-0000467,SHP-000358,DEV-341,50.526488,6.316579,11.04,59.21,95,2026-08-30T13:00:20.247341,"{""event_id"": ""IOT-0000467"", ""temp"": 11.03690486050957, ""lat"": 50.52648767110725, ""lon"": 6.316578671783039}"
IOT-0000468,SHP-000096,DEV-618,29.460399,120.615995,3.74,69.51,24,2026-09-01T08:10:20.247341,"{""event_id"": ""IOT-0000468"", ""temp"": 3.7398034048380673, ""lat"": 29.46039857995303, ""lon"": 120.61599463975233}"
IOT-0000469,SHP-000104,DEV-443,32.773275,-119.091034,3.96,49.77,73,2026-08-28T04:22:20.247341,"{""event_id"": ""IOT-0000469"", ""temp"": 3.960958943809305, ""lat"": 32.773275104140325, ""lon"": -119.09103390052006}"
IOT-0000470,SHP-000393,DEV-480,-22.016581,-47.354047,3.27,40.55,46,2026-08-30T23:32:20.247341,"{""event_id"": ""IOT-0000470"", ""temp"": 3.2699827743735663, ""lat"": -22.01658051417037, ""lon"": -47.35404711382745}"
IOT-0000471,SHP-000062,DEV-898,34.548999,140.243509,2.87,48.28,79,2026-08-31T10:39:20.247341,"{""event_id"": ""IOT-0000471"", ""temp"": 2.871253369258186, ""lat"": 34.54899933863582, ""lon"": 140.24350860621692}"
IOT-0000472,SHP-000130,DEV-622,34.898163,142.034826,3.42,54.24,57,2026-08-31T17:28:20.247341,"{""event_id"": ""IOT-0000472"", ""temp"": 3.420723792998201, ""lat"": 34.89816346008321, ""lon"": 142.03482609665068}"
IOT-0000473,SHP-000356,DEV-995,52.616164,9.135026,4.78,47.95,25,2026-09-01T00:34:20.247341,"{""event_id"": ""IOT-0000473"", ""temp"": 4.778355382783372, ""lat"": 52.616163626408394, ""lon"": 9.135026178355824}"
IOT-0000474,SHP-000445,DEV-840,50.954033,6.924327,3.15,41.26,73,2026-08-31T20:43:20.247341,"{""event_id"": ""IOT-0000474"", ""temp"": 3.152282210152911, ""lat"": 50.9540331259227, ""lon"": 6.924326632135034}"
IOT-0000475,SHP-000371,DEV-479,39.971476,-89.759536,2.11,54.13,16,2026-08-28T20:37:20.247341,"{""event_id"": ""IOT-0000475"", ""temp"": 2.106845771704461, ""lat"": 39.97147634838095, ""lon"": -89.75953648415053}"
IOT-0000476,SHP-000459,DEV-454,51.332083,9.330875,5.75,44.32,40,2026-08-31T20:45:20.247341,"{""event_id"": ""IOT-0000476"", ""temp"": 5.751979232873948, ""lat"": 51.33208282446692, ""lon"": 9.33087547156715}"
IOT-0000477,SHP-000066,DEV-738,54.374643,9.223445,3.14,50.11,98,2026-08-29T23:15:20.247341,"{""event_id"": ""IOT-0000477"", ""temp"": 3.1365453084188197, ""lat"": 54.37464302932487, ""lon"": 9.223444570685823}"
IOT-0000478,SHP-000315,DEV-868,52.385203,3.860314,6.04,48.38,32,2026-09-01T06:49:20.247341,"{""event_id"": ""IOT-0000478"", ""temp"": 6.041128713883345, ""lat"": 52.385202836731786, ""lon"": 3.860314054427682}"
IOT-0000479,SHP-000186,DEV-305,35.486966,142.099622,3.30,54.09,78,2026-09-01T06:31:20.247341,"{""event_id"": ""IOT-0000479"", ""temp"": 3.3042827666996417, ""lat"": 35.486966433646934, ""lon"": 142.09962196066394}"
IOT-0000480,SHP-000148,DEV-648,40.652219,-85.749747,5.91,42.18,87,2026-08-29T18:20:20.247341,"{""event_id"": ""IOT-0000480"", ""temp"": 5.908043118251335, ""lat"": 40.652219421077945, ""lon"": -85.74974727886459}"
IOT-0000481,SHP-000395,DEV-564,31.139954,122.772498,2.37,74.33,95,2026-08-28T06:13:20.247341,"{""event_id"": ""IOT-0000481"", ""temp"": 2.3734714506361425, ""lat"": 31.13995441810246, ""lon"": 122.77249768143656}"
IOT-0000482,SHP-000051,DEV-859,35.892079,137.917406,2.94,69.25,53,2026-08-29T12:26:20.247341,"{""event_id"": ""IOT-0000482"", ""temp"": 2.9429977416669146, ""lat"": 35.89207894422437, ""lon"": 137.91740618686399}"
IOT-0000483,SHP-000070,DEV-969,32.301405,-117.355556,2.65,48.74,64,2026-09-01T01:33:20.247341,"{""event_id"": ""IOT-0000483"", ""temp"": 2.6489334806423925, ""lat"": 32.301405202793035, ""lon"": -117.35555575140846}"
IOT-0000484,SHP-000388,DEV-410,33.593741,-117.897098,4.16,55.37,41,2026-09-01T18:14:20.247341,"{""event_id"": ""IOT-0000484"", ""temp"": 4.164745435695525, ""lat"": 33.59374052952355, ""lon"": -117.89709815440895}"
IOT-0000485,SHP-000261,DEV-265,34.781560,-116.096180,8.98,50.34,55,2026-08-31T18:10:20.247341,"{""event_id"": ""IOT-0000485"", ""temp"": 8.982292640651014, ""lat"": 34.78155952875201, ""lon"": -116.09618033126279}"
IOT-0000486,SHP-000322,DEV-724,50.078124,3.641371,6.16,64.82,15,2026-09-01T01:56:20.247341,"{""event_id"": ""IOT-0000486"", ""temp"": 6.157741797491858, ""lat"": 50.0781239390218, ""lon"": 3.6413714933064663}"
IOT-0000487,SHP-000009,DEV-286,36.056925,141.170576,2.49,69.89,18,2026-08-28T10:36:20.247341,"{""event_id"": ""IOT-0000487"", ""temp"": 2.4932671278320653, ""lat"": 36.05692487871227, ""lon"": 141.17057601480573}"
IOT-0000488,SHP-000011,DEV-262,0.551226,101.346851,4.14,54.28,25,2026-08-30T05:02:20.247341,"{""event_id"": ""IOT-0000488"", ""temp"": 4.1392540940895435, ""lat"": 0.5512260462661007, ""lon"": 101.34685075165376}"
IOT-0000489,SHP-000114,DEV-602,-35.020581,151.639311,6.04,71.38,77,2026-08-29T23:20:20.247341,"{""event_id"": ""IOT-0000489"", ""temp"": 6.04470064003776, ""lat"": -35.02058085059711, ""lon"": 151.63931144196997}"
IOT-0000490,SHP-000428,DEV-587,49.627377,5.066229,5.34,68.98,69,2026-08-28T10:43:20.247341,"{""event_id"": ""IOT-0000490"", ""temp"": 5.33848048654656, ""lat"": 49.627376727610056, ""lon"": 5.066229071913697}"
IOT-0000491,SHP-000337,DEV-183,30.859146,120.965078,2.70,62.62,20,2026-08-30T06:30:20.247341,"{""event_id"": ""IOT-0000491"", ""temp"": 2.7025605933006718, ""lat"": 30.859146282644176, ""lon"": 120.96507762054281}"
IOT-0000492,SHP-000403,DEV-963,-0.768295,105.779529,6.03,47.96,15,2026-08-31T16:57:20.247341,"{""event_id"": ""IOT-0000492"", ""temp"": 6.0260461976590625, ""lat"": -0.7682953539609043, ""lon"": 105.77952930298062}"
